1, the_end, betterendforge:empty_aurora_cave, MONSTER, dungeons_mobs:blastling, 150, 1, 3
12899, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, alexsmobs:hammerhead_shark, 40, 1, 2
12900, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 30, 1, 1
12901, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 40, 1, 2
12902, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, alexsmobs:mimic_octopus, 20, 1, 1
12903, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, minecraft:squid, 20, 1, 2
12904, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, minecraft:dolphin, 30, 2, 3
12905, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 30, 1, 1
12906, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, upgrade_aquatic:box_jellyfish, 1, 1, 3
12907, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, upgrade_aquatic:cassiopea_jellyfish, 1, 1, 3
12908, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, upgrade_aquatic:immortal_jellyfish, 1, 1, 2
12909, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, alexsmobs:mantis_shrimp, 10, 2, 3
12910, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, charm:coral_squid, 10, 1, 2
12911, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, aquamirae:anglerfish, 20, 1, 1
12912, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, aquamirae:maw, 20, 1, 1
12913, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 20, 1, 2
12914, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, upgrade_aquatic:pike, 20, 1, 2
12915, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, minecraft:cod, 60, 3, 6
12916, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, minecraft:salmon, 60, 3, 6
12917, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 2, 4
12918, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 20, 3, 5
12919, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 60, 1, 4
12920, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, upgrade_aquatic:perch, 60, 3, 6
12921, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, alexsmobs:blobfish, 10, 1, 2
12922, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, alexsmobs:lobster, 20, 2, 3
12923, ocean, minecraft:deep_warm_ocean, pvj_night_ambient, projectvibrantjourneys:firefly, 10, 1, 5
12924, ocean, minecraft:deep_warm_ocean, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
12925, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 20, 1, 2
12926, ocean, minecraft:deep_warm_ocean, WATER_CREATURE, minecraft:squid, 20, 1, 2
12927, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 20, 2, 3
12928, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, upgrade_aquatic:pike, 20, 2, 3
12929, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, minecraft:cod, 60, 3, 6
12930, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, minecraft:salmon, 60, 3, 6
12931, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 60, 1, 4
12932, ocean, minecraft:deep_warm_ocean, WATER_AMBIENT, upgrade_aquatic:perch, 60, 3, 6
12933, ocean, minecraft:frozen_ocean, MONSTER, minecraft:drowned, 80, 6, 8
12934, ocean, minecraft:frozen_ocean, MONSTER, dungeons_mobs:sunken_skeleton, 80, 4, 6
12935, ocean, minecraft:frozen_ocean, MONSTER, dungeons_mobs:wavewhisperer, 10, 1, 1
12936, ocean, minecraft:frozen_ocean, MONSTER, quark:toretoise, 20, 1, 1
12937, ocean, minecraft:frozen_ocean, MONSTER, upgrade_aquatic:great_thrasher, 20, 1, 1
12938, ocean, minecraft:frozen_ocean, MONSTER, upgrade_aquatic:thrasher, 30, 1, 1
12939, ocean, minecraft:frozen_ocean, MONSTER, minecraft:guardian, 10, 2, 3
12940, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:orca, 30, 2, 3
12941, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:hammerhead_shark, 40, 1, 2
12942, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 30, 1, 1
12943, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 40, 1, 2
12944, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:mimic_octopus, 20, 1, 1
12945, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:squid, 20, 1, 2
12946, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:dolphin, 30, 2, 3
12947, ocean, minecraft:frozen_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 30, 1, 1
12948, ocean, minecraft:frozen_ocean, WATER_CREATURE, upgrade_aquatic:box_jellyfish, 1, 1, 3
12949, ocean, minecraft:frozen_ocean, WATER_CREATURE, upgrade_aquatic:cassiopea_jellyfish, 1, 1, 3
12950, ocean, minecraft:frozen_ocean, WATER_CREATURE, upgrade_aquatic:immortal_jellyfish, 1, 1, 2
12951, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:mantis_shrimp, 10, 2, 3
12952, ocean, minecraft:frozen_ocean, WATER_CREATURE, charm:coral_squid, 10, 1, 2
12953, ocean, minecraft:frozen_ocean, WATER_CREATURE, aquamirae:anglerfish, 20, 1, 1
12954, ocean, minecraft:frozen_ocean, WATER_CREATURE, aquamirae:maw, 20, 1, 1
12955, ocean, minecraft:frozen_ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 20, 1, 2
12956, ocean, minecraft:frozen_ocean, WATER_AMBIENT, upgrade_aquatic:pike, 20, 1, 2
12957, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:cod, 60, 3, 6
12958, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:salmon, 60, 3, 6
12959, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 2, 4
12960, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:tropical_fish, 20, 3, 5
12961, ocean, minecraft:frozen_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 60, 1, 4
12962, ocean, minecraft:frozen_ocean, WATER_AMBIENT, upgrade_aquatic:perch, 60, 3, 6
12963, ocean, minecraft:frozen_ocean, WATER_AMBIENT, alexsmobs:blobfish, 10, 1, 2
12964, ocean, minecraft:frozen_ocean, WATER_AMBIENT, alexsmobs:lobster, 20, 2, 3
12965, ocean, minecraft:frozen_ocean, pvj_night_ambient, projectvibrantjourneys:firefly, 10, 1, 5
12966, ocean, minecraft:frozen_ocean, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
12967, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 20, 1, 2
12968, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:squid, 20, 1, 2
12969, ocean, minecraft:frozen_ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 20, 2, 3
12970, ocean, minecraft:frozen_ocean, WATER_AMBIENT, upgrade_aquatic:pike, 20, 2, 3
12971, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:cod, 60, 3, 6
12972, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:salmon, 60, 3, 6
12973, ocean, minecraft:frozen_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 60, 1, 4
12974, ocean, minecraft:frozen_ocean, WATER_AMBIENT, upgrade_aquatic:perch, 60, 3, 6
12975, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:drowned, 80, 6, 8
12976, ocean, minecraft:lukewarm_ocean, MONSTER, dungeons_mobs:sunken_skeleton, 80, 4, 6
12977, ocean, minecraft:lukewarm_ocean, MONSTER, dungeons_mobs:wavewhisperer, 10, 1, 1
12978, ocean, minecraft:lukewarm_ocean, MONSTER, quark:toretoise, 20, 1, 1
12979, ocean, minecraft:lukewarm_ocean, MONSTER, upgrade_aquatic:great_thrasher, 20, 1, 1
12980, ocean, minecraft:lukewarm_ocean, MONSTER, upgrade_aquatic:thrasher, 30, 1, 1
12981, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:guardian, 10, 2, 3
12982, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, alexsmobs:orca, 30, 2, 3
12983, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, alexsmobs:hammerhead_shark, 40, 1, 2
12984, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 30, 1, 1
12985, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 40, 1, 2
12986, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, alexsmobs:mimic_octopus, 20, 1, 1
12987, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 20, 1, 2
12988, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 30, 2, 3
12989, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 30, 1, 1
12990, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, upgrade_aquatic:box_jellyfish, 1, 1, 3
12991, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, upgrade_aquatic:cassiopea_jellyfish, 1, 1, 3
12992, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, upgrade_aquatic:immortal_jellyfish, 1, 1, 2
12993, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, alexsmobs:mantis_shrimp, 10, 2, 3
12994, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, charm:coral_squid, 10, 1, 2
12995, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, aquamirae:anglerfish, 20, 1, 1
12996, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, aquamirae:maw, 20, 1, 1
12997, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 20, 1, 2
12998, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, upgrade_aquatic:pike, 20, 1, 2
12999, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 60, 3, 6
13000, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:salmon, 60, 3, 6
13001, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 2, 4
13002, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 20, 3, 5
13003, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 60, 1, 4
13004, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, upgrade_aquatic:perch, 60, 3, 6
13005, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, alexsmobs:blobfish, 10, 1, 2
13006, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, alexsmobs:lobster, 20, 2, 3
13007, ocean, minecraft:lukewarm_ocean, pvj_night_ambient, projectvibrantjourneys:firefly, 10, 1, 5
13008, ocean, minecraft:lukewarm_ocean, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
13009, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 20, 1, 2
13010, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 20, 1, 2
13011, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 20, 2, 3
13012, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, upgrade_aquatic:pike, 20, 2, 3
13013, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 60, 3, 6
13014, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:salmon, 60, 3, 6
13015, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 60, 1, 4
13016, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, upgrade_aquatic:perch, 60, 3, 6
13017, ocean, minecraft:ocean, MONSTER, minecraft:drowned, 80, 6, 8
13018, ocean, minecraft:ocean, MONSTER, dungeons_mobs:sunken_skeleton, 80, 4, 6
13019, ocean, minecraft:ocean, MONSTER, dungeons_mobs:wavewhisperer, 10, 1, 1
13020, ocean, minecraft:ocean, MONSTER, quark:toretoise, 20, 1, 1
13021, ocean, minecraft:ocean, MONSTER, upgrade_aquatic:great_thrasher, 20, 1, 1
13022, ocean, minecraft:ocean, MONSTER, upgrade_aquatic:thrasher, 30, 1, 1
13023, ocean, minecraft:ocean, MONSTER, minecraft:guardian, 10, 2, 3
13024, ocean, minecraft:ocean, WATER_CREATURE, alexsmobs:orca, 30, 2, 3
13025, ocean, minecraft:ocean, WATER_CREATURE, alexsmobs:hammerhead_shark, 40, 1, 2
13026, ocean, minecraft:ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 30, 1, 1
13027, ocean, minecraft:ocean, WATER_CREATURE, alexsmobs:frilled_shark, 40, 1, 2
13028, ocean, minecraft:ocean, WATER_CREATURE, alexsmobs:mimic_octopus, 20, 1, 1
13029, ocean, minecraft:ocean, WATER_CREATURE, minecraft:squid, 20, 1, 2
13030, ocean, minecraft:ocean, WATER_CREATURE, minecraft:dolphin, 30, 2, 3
13031, ocean, minecraft:ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 30, 1, 1
13032, ocean, minecraft:ocean, WATER_CREATURE, upgrade_aquatic:box_jellyfish, 1, 1, 3
13033, ocean, minecraft:ocean, WATER_CREATURE, upgrade_aquatic:cassiopea_jellyfish, 1, 1, 3
13034, ocean, minecraft:ocean, WATER_CREATURE, upgrade_aquatic:immortal_jellyfish, 1, 1, 2
13035, ocean, minecraft:ocean, WATER_CREATURE, alexsmobs:mantis_shrimp, 10, 2, 3
13036, ocean, minecraft:ocean, WATER_CREATURE, charm:coral_squid, 10, 1, 2
13037, ocean, minecraft:ocean, WATER_CREATURE, aquamirae:anglerfish, 20, 1, 1
13038, ocean, minecraft:ocean, WATER_CREATURE, aquamirae:maw, 20, 1, 1
13039, ocean, minecraft:ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 20, 1, 2
13040, ocean, minecraft:ocean, WATER_AMBIENT, upgrade_aquatic:pike, 20, 1, 2
13041, ocean, minecraft:ocean, WATER_AMBIENT, minecraft:cod, 60, 3, 6
13042, ocean, minecraft:ocean, WATER_AMBIENT, minecraft:salmon, 60, 3, 6
13043, ocean, minecraft:ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 2, 4
13044, ocean, minecraft:ocean, WATER_AMBIENT, minecraft:tropical_fish, 20, 3, 5
13045, ocean, minecraft:ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 60, 1, 4
13046, ocean, minecraft:ocean, WATER_AMBIENT, upgrade_aquatic:perch, 60, 3, 6
13047, ocean, minecraft:ocean, WATER_AMBIENT, alexsmobs:blobfish, 10, 1, 2
13048, ocean, minecraft:ocean, WATER_AMBIENT, alexsmobs:lobster, 20, 2, 3
13049, ocean, minecraft:ocean, pvj_night_ambient, projectvibrantjourneys:firefly, 10, 1, 5
13050, ocean, minecraft:ocean, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
13051, ocean, minecraft:ocean, WATER_CREATURE, alexsmobs:frilled_shark, 20, 1, 2
13052, ocean, minecraft:ocean, WATER_CREATURE, minecraft:squid, 20, 1, 2
13053, ocean, minecraft:ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 20, 2, 3
13054, ocean, minecraft:ocean, WATER_AMBIENT, upgrade_aquatic:pike, 20, 2, 3
13055, ocean, minecraft:ocean, WATER_AMBIENT, minecraft:cod, 60, 3, 6
13056, ocean, minecraft:ocean, WATER_AMBIENT, minecraft:salmon, 60, 3, 6
13057, ocean, minecraft:ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 60, 1, 4
13058, ocean, minecraft:ocean, WATER_AMBIENT, upgrade_aquatic:perch, 60, 3, 6
13059, ocean, minecraft:warm_ocean, MONSTER, minecraft:drowned, 80, 6, 8
13060, ocean, minecraft:warm_ocean, MONSTER, dungeons_mobs:sunken_skeleton, 80, 4, 6
13061, ocean, minecraft:warm_ocean, MONSTER, dungeons_mobs:wavewhisperer, 10, 1, 1
13062, ocean, minecraft:warm_ocean, MONSTER, quark:toretoise, 20, 1, 1
13063, ocean, minecraft:warm_ocean, MONSTER, upgrade_aquatic:great_thrasher, 20, 1, 1
13064, ocean, minecraft:warm_ocean, MONSTER, upgrade_aquatic:thrasher, 30, 1, 1
13065, ocean, minecraft:warm_ocean, MONSTER, minecraft:guardian, 10, 2, 3
13066, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:orca, 30, 2, 3
13067, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:hammerhead_shark, 40, 1, 2
13068, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 30, 1, 1
13069, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 40, 1, 2
13070, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:mimic_octopus, 20, 1, 1
13071, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid, 20, 1, 2
13072, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:dolphin, 30, 2, 3
13073, ocean, minecraft:warm_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 30, 1, 1
13074, ocean, minecraft:warm_ocean, WATER_CREATURE, upgrade_aquatic:box_jellyfish, 1, 1, 3
13075, ocean, minecraft:warm_ocean, WATER_CREATURE, upgrade_aquatic:cassiopea_jellyfish, 1, 1, 3
13076, ocean, minecraft:warm_ocean, WATER_CREATURE, upgrade_aquatic:immortal_jellyfish, 1, 1, 2
13077, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:mantis_shrimp, 10, 2, 3
13078, ocean, minecraft:warm_ocean, WATER_CREATURE, charm:coral_squid, 10, 1, 2
13079, ocean, minecraft:warm_ocean, WATER_CREATURE, aquamirae:anglerfish, 20, 1, 1
13080, ocean, minecraft:warm_ocean, WATER_CREATURE, aquamirae:maw, 20, 1, 1
13081, ocean, minecraft:warm_ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 20, 1, 2
13082, ocean, minecraft:warm_ocean, WATER_AMBIENT, upgrade_aquatic:pike, 20, 1, 2
13083, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:cod, 60, 3, 6
13084, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:salmon, 60, 3, 6
13085, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 2, 4
13086, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 20, 3, 5
13087, ocean, minecraft:warm_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 60, 1, 4
13088, ocean, minecraft:warm_ocean, WATER_AMBIENT, upgrade_aquatic:perch, 60, 3, 6
13089, ocean, minecraft:warm_ocean, WATER_AMBIENT, alexsmobs:blobfish, 10, 1, 2
13090, ocean, minecraft:warm_ocean, WATER_AMBIENT, alexsmobs:lobster, 20, 2, 3
13091, ocean, minecraft:warm_ocean, pvj_night_ambient, projectvibrantjourneys:firefly, 10, 1, 5
13092, ocean, minecraft:warm_ocean, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
13093, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 20, 1, 2
13094, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid, 20, 1, 2
13095, ocean, minecraft:warm_ocean, WATER_AMBIENT, upgrade_aquatic:lionfish, 20, 2, 3
13096, ocean, minecraft:warm_ocean, WATER_AMBIENT, upgrade_aquatic:pike, 20, 2, 3
13097, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:cod, 60, 3, 6
13098, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:salmon, 60, 3, 6
13099, ocean, minecraft:warm_ocean, WATER_AMBIENT, upgrade_aquatic:nautilus, 60, 1, 4
13100, ocean, minecraft:warm_ocean, WATER_AMBIENT, upgrade_aquatic:perch, 60, 3, 6
13101, desert, atmospheric:dunes, MONSTER, minecraft:spider, 40, 4, 4
13102, desert, atmospheric:dunes, MONSTER, minecraft:zombie_villager, 5, 1, 1
13103, desert, atmospheric:dunes, MONSTER, minecraft:skeleton, 20, 4, 4
13104, desert, atmospheric:dunes, MONSTER, minecraft:creeper, 40, 4, 4
13105, desert, atmospheric:dunes, MONSTER, minecraft:slime, 40, 4, 4
13106, desert, atmospheric:dunes, MONSTER, minecraft:enderman, 5, 1, 4
13107, desert, atmospheric:dunes, MONSTER, minecraft:witch, 5, 1, 1
13108, desert, atmospheric:dunes, MONSTER, minecraft:husk, 50, 4, 4
13109, desert, atmospheric:dunes, MONSTER, mutantbeasts:mutant_enderman, 2, 1, 1
13110, desert, atmospheric:dunes, MONSTER, mutantbeasts:mutant_skeleton, 1, 1, 1
13111, desert, atmospheric:dunes, MONSTER, mutantbeasts:mutant_zombie, 1, 1, 1
13112, desert, atmospheric:dunes, MONSTER, mowziesmobs:grottol, 10, 1, 1
13113, desert, atmospheric:dunes, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13114, desert, atmospheric:dunes, MONSTER, alexsmobs:guster, 20, 1, 2
13115, desert, atmospheric:dunes, MONSTER, eidolon:wraith, 5, 1, 2
13116, desert, atmospheric:dunes, MONSTER, eidolon:zombie_brute, 10, 1, 2
13117, desert, atmospheric:dunes, MONSTER, quark:toretoise, 80, 1, 1
13118, desert, atmospheric:dunes, MONSTER, savageandravage:skeleton_villager, 10, 1, 1
13119, desert, atmospheric:dunes, MONSTER, mutantmore:mutant_husk, 2, 1, 1
13120, desert, atmospheric:dunes, CREATURE, legendarycreatures:scorpion, 50, 1, 1
13121, desert, atmospheric:dunes, CREATURE, iceandfire:myrmex_sentinel, 5, 1, 2
13122, desert, atmospheric:dunes, CREATURE, iceandfire:myrmex_soldier, 5, 1, 2
13123, desert, atmospheric:dunes, CREATURE, iceandfire:deathworm, 10, 1, 2
13124, desert, atmospheric:dunes, CREATURE, minecraft:rabbit, 15, 2, 3
13125, desert, atmospheric:dunes, CREATURE, alexsmobs:roadrunner, 10, 2, 2
13126, desert, atmospheric:dunes, CREATURE, alexsmobs:rattlesnake, 15, 1, 2
13127, desert, atmospheric:dunes, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 2
13128, desert, atmospheric:dunes, CREATURE, cnb:lizard, 20, 2, 4
13129, desert, atmospheric:dunes, AMBIENT, minecraft:bat, 3, 1, 1
13130, desert, atmospheric:dunes, AMBIENT, alexsmobs:fly, 10, 2, 3
13131, desert, atmospheric:dunes, AMBIENT, alexsmobs:cockroach, 10, 1, 3
13132, desert, atmospheric:dunes_hills, MONSTER, minecraft:spider, 40, 4, 4
13133, desert, atmospheric:dunes_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
13134, desert, atmospheric:dunes_hills, MONSTER, minecraft:skeleton, 20, 4, 4
13135, desert, atmospheric:dunes_hills, MONSTER, minecraft:creeper, 40, 4, 4
13136, desert, atmospheric:dunes_hills, MONSTER, minecraft:slime, 40, 4, 4
13137, desert, atmospheric:dunes_hills, MONSTER, minecraft:enderman, 5, 1, 4
13138, desert, atmospheric:dunes_hills, MONSTER, minecraft:witch, 5, 1, 1
13139, desert, atmospheric:dunes_hills, MONSTER, minecraft:husk, 50, 4, 4
13140, desert, atmospheric:dunes_hills, MONSTER, mutantbeasts:mutant_enderman, 2, 1, 1
13141, desert, atmospheric:dunes_hills, MONSTER, mutantbeasts:mutant_skeleton, 1, 1, 1
13142, desert, atmospheric:dunes_hills, MONSTER, mutantbeasts:mutant_zombie, 1, 1, 1
13143, desert, atmospheric:dunes_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
13144, desert, atmospheric:dunes_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13145, desert, atmospheric:dunes_hills, MONSTER, alexsmobs:guster, 20, 1, 2
13146, desert, atmospheric:dunes_hills, MONSTER, eidolon:wraith, 5, 1, 2
13147, desert, atmospheric:dunes_hills, MONSTER, eidolon:zombie_brute, 10, 1, 2
13148, desert, atmospheric:dunes_hills, MONSTER, quark:toretoise, 80, 1, 1
13149, desert, atmospheric:dunes_hills, MONSTER, savageandravage:skeleton_villager, 10, 1, 1
13150, desert, atmospheric:dunes_hills, MONSTER, mutantmore:mutant_husk, 2, 1, 1
13151, desert, atmospheric:dunes_hills, CREATURE, legendarycreatures:scorpion, 50, 1, 1
13152, desert, atmospheric:dunes_hills, CREATURE, iceandfire:myrmex_sentinel, 5, 1, 2
13153, desert, atmospheric:dunes_hills, CREATURE, iceandfire:myrmex_soldier, 5, 1, 2
13154, desert, atmospheric:dunes_hills, CREATURE, iceandfire:deathworm, 10, 1, 2
13155, desert, atmospheric:dunes_hills, CREATURE, minecraft:rabbit, 15, 2, 3
13156, desert, atmospheric:dunes_hills, CREATURE, alexsmobs:roadrunner, 10, 2, 2
13157, desert, atmospheric:dunes_hills, CREATURE, alexsmobs:rattlesnake, 15, 1, 2
13158, desert, atmospheric:dunes_hills, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 2
